"iata_code","lat","long"
"FLL",26.0726,-80.1527
"INL",48.5662,-93.4031
"SLC",40.7884,-111.978
"CDS",34.4338,-100.288
"BIX",30.4104,-88.9244
"LSF",32.3373,-84.9913
"NQI",27.5072,-97.8097
"FRI",39.0553,-96.7645
"MDT",40.1935,-76.7634
"LNK",40.851,-96.7592
"LAN",42.7787,-84.5874
"MUE",20.0013,-155.668
"MSS",44.9358,-74.8456
"HKY",35.7411,-81.3895
"SPG",27.7651,-82.627
"FMY",26.5866,-81.8633
"IAH",29.9844,-95.3414
"ADW",38.8108,-76.867
"INT",36.1337,-80.222
"VCV",34.5975,-117.383
"CEW",30.7788,-86.5221
"PHN",42.911,-82.5289
"BFL",35.4336,-119.057
"ELP",31.8072,-106.378
"HRL",26.2285,-97.6544
"CAE",33.9388,-81.1195
"DMA",32.1665,-110.883
"NPA",30.3527,-87.3186
"PNS",30.4734,-87.1866
"RDR",47.9611,-97.4012
"HOU",29.6454,-95.2789
"BFK",39.7017,-104.752
"ORT",62.9613,-141.929
"PAQ",61.5949,-149.08901
"PIT",40.4915,-80.2329
"BRW",71.2854,-156.76601
"EFD",29.6073,-95.1588
"NUW",48.3518,-122.656
"ALI",27.7409,-98.0269
"VAD",30.9678,-83.193
"MIA",25.7932,-80.2906
"SEA",47.449,-122.309
"CHA",35.0353,-85.2038
"BDR",41.1635,-73.1262
"JAN",32.3112,-90.0759
"GLS",29.2653,-94.8604
"LGB",33.8177,-118.152
"HDH",21.5795,-158.19701
"IPT",41.2418,-76.9211
"IND",39.7173,-86.2944
"SZL",38.7303,-93.5479
"AKC",41.0375,-81.4669
"GWO",33.4943,-90.0847
"HPN",41.067,-73.7076
"FOK",40.8437,-72.6318
"JBR",35.8317,-90.6464
"XSD",37.7988,-116.781
"LNA",26.593,-80.0851
"NZY",32.6992,-117.215
"BIF",31.8495,-106.38
"YUM",32.6566,-114.606
"CNM",32.3375,-104.263
"DLH",46.8421,-92.1936
"BET",60.7798,-161.838
"LOU",38.228,-85.6637
"FHU",31.5885,-110.344
"LIH",21.976,-159.339
"HUF",39.4515,-87.3076
"HVR",48.543,-109.762
"MWH",47.2077,-119.32
"MPV",44.2035,-72.5623
"RIC",37.5052,-77.3197
"SHV",32.4466,-93.8256
"CDV",60.4918,-145.478
"ORF",36.8946,-76.2012
"BPT",29.9508,-94.0207
"SAV",32.1276,-81.2021
"HIF",41.12403,-111.97309
"OME",64.5122,-165.44501
"PIE",27.9102,-82.6874
"MNM",45.1267,-87.6384
"CXO",30.3518,-95.4145
"SCC",70.1947,-148.465
"SAT",29.5337,-98.4698
"ROC",43.1189,-77.6724
"COF",28.2349,-80.6101
"TEB",40.8501,-74.0608
"RCA",44.145,-103.104
"RDU",35.8776,-78.7875
"DAY",39.9024,-84.2194
"ENA",60.5731,-151.245
"MLC",34.8824,-95.7835
"IAG",43.1073,-78.9462
"CFD",30.7157,-96.3314
"LIY",31.8891,-81.5623
"PHF",37.1319,-76.493
"ESF",31.3949,-92.2958
"LTS",34.6671,-99.2667
"TUS",32.1161,-110.941
"MIB",48.4156,-101.358
"BAB",39.1361,-121.437
"IKK",41.0714,-87.8463
"GSB",35.3394,-77.9606
"PVD",41.7326,-71.4204
"SBY",38.3405,-75.5103
"BUR",34.2007,-118.359
"DTW",42.2124,-83.3534
"TPA",27.9755,-82.5332
"PMB",48.9425,-97.2408
"POE",31.0448,-93.1917
"EIL",64.6657,-147.102
"HIB",47.3866,-92.839
"LFK",31.234,-94.75
"MAF",31.9425,-102.202
"GRB",44.4851,-88.1296
"ADM",34.30301,-97.01963
"WRI",40.0156,-74.5917
"AGS",33.3699,-81.9645
"ISN",48.1779,-103.642
"LIT",34.7294,-92.2243
"SWF",41.5041,-74.1048
"BDE",48.7284,-94.6122
"SAC",38.5125,-121.493
"HOM",59.6456,-151.477
"TBN",37.7416,-92.1407
"MGE",33.9154,-84.5163
"SKA",47.6151,-117.656
"HTL",44.3598,-84.67109
"PAM",30.0696,-85.5754
"DFW",32.8968,-97.038
"MLB",28.1028,-80.6453
"TCM",47.1377,-122.476
"AUS",30.1945,-97.6699
"LCK",39.8138,-82.9278
"MQT",46.3536,-87.3954
"TYS",35.811,-83.994
"HLR",31.1387,-97.7145
"STL",38.7487,-90.37
"MIV",39.3678,-75.0722
"SPS",33.9888,-98.4919
"LUK",39.1033,-84.4186
"ATL",33.6367,-84.4281
"MER",37.3805,-120.568
"MCC",38.6676,-121.401
"GRR",42.8808,-85.5228
"INK",31.7796,-103.201
"FAT",36.7762,-119.718
"VRB",27.6556,-80.4179
"IPL",32.8342,-115.579
"BNA",36.1245,-86.6782
"LRD",27.5438,-99.4616
"EDF",61.251,-149.80701
"OTZ",66.8847,-162.599
"AOO",40.2964,-78.32
"DYS",32.4208,-99.8546
"ELD",33.221,-92.8133
"LGA",40.7772,-73.8726
"TLH",30.3965,-84.3503
"DPA",41.9078,-88.2486
"ACT",31.6113,-97.2305
"AUG",44.3206,-69.7973
"NIP",30.2358,-81.6806
"MKL",35.5999,-88.9156
"MKK",21.1529,-157.09599
"FTK",37.9071,-85.9721
"SJT",31.3577,-100.496
"CXL",32.6695,-115.513
"CIC",39.7954,-121.858
"BTV",44.4719,-73.1533
"JAX",30.4941,-81.6879
"DRO",37.1515,-107.754
"IAD",38.9445,-77.4558
"CLL",30.5886,-96.3638
"SFF",47.6828,-117.323
"MKE",42.9472,-87.8966
"ABI",32.4113,-99.6819
"COU",38.8181,-92.2196
"PDX",45.5887,-122.598
"TNT",25.8618,-80.897
"PBI",26.6832,-80.0956
"FTW",32.8198,-97.3624
"OGS",44.6819,-75.4655
"FMH",41.6584,-70.5214
"BFI",47.53,-122.302
"SKF",29.3842,-98.5811
"HNL",21.32062,-157.92423
"DSM",41.534,-93.6631
"EWN",35.073,-77.0429
"SAN",32.7336,-117.19
"MLU",32.5109,-92.0377
"SSC",33.9727,-80.4706
"ONT",34.056,-117.601
"GVT",33.0678,-96.0653
"ROW",33.3016,-104.531
"DET",42.4092,-83.0099
"BRO",25.9068,-97.4259
"DHN",31.3213,-85.4496
"WWD",39.0085,-74.9083
"NFL",39.4166,-118.701
"MTC",42.61346,-82.83692
"FMN",36.7412,-108.23
"CRP",27.7704,-97.5012
"SYR",43.1112,-76.1063
"NQX",24.5758,-81.6889
"MDW",41.786,-87.7524
"SJC",37.3626,-121.929
"HOB",32.6875,-103.217
"PNE",40.0819,-75.0106
"DEN",39.8617,-104.673
"PHL",39.8719,-75.2411
"SUX",42.4026,-96.3844
"MCN",32.6928,-83.6492
"TCS",33.2369,-107.272
"PMD",34.6294,-118.085
"RND",29.5297,-98.2789
"NJK",32.8292,-115.672
"CMH",39.998,-82.8919
"FYV",36.0051,-94.1701
"FSI",34.6498,-98.4022
"FFO",39.8261,-84.0483
"GAL",64.7362,-156.937
"MWL",32.7816,-98.0602
"IAB",37.6219,-97.2682
"NBG",29.8253,-90.035
"BFT",32.4122,-80.6344
"TXK",33.4537,-93.991
"PBG",44.6509,-73.4681
"APG",39.4662,-76.1688
"TCC",35.1828,-103.603
"ANC",61.1744,-149.996
"GRK",31.0672,-97.8289
"BLI",48.7928,-122.538
"NQA",35.3567,-89.8703
"EKN",38.8894,-79.8571
"HFD",41.7367,-72.6494
"SFZ",41.9208,-71.4914
"MOB",30.6912,-88.2428
"NUQ",37.4161,-122.049
"SAF",35.6171,-106.089
"BKH",22.0228,-159.785
"DRI",30.8317,-93.3399
"BSF",19.7601,-155.554
"OLS",31.4177,-110.848
"MCF",27.8493,-82.5212
"BLV",38.5452,-89.8352
"OPF",25.907,-80.2784
"DRT",29.3742,-100.927
"RSW",26.5362,-81.7552
"AKN",58.6768,-156.649
"JHM",20.9629,-156.673
"JFK",40.6398,-73.7789
"HST",25.4886,-80.3836
"RAL",33.9519,-117.445
"FLV",39.3683,-94.9147
"WAL",37.9402,-75.4664
"HMN",32.8525,-106.107
"NXX",40.1998,-75.1482
"CYS",41.1557,-104.812
"SCK",37.8942,-121.238
"CHS",32.8986,-80.0405
"RNO",39.4991,-119.768
"KTN",55.3556,-131.714
"YIP",42.2379,-83.5304
"VBG",34.7373,-120.584
"BHM",33.5629,-86.7535
"NEL",40.0333,-74.3533
"SYA",52.7123,174.114
"LSV",36.2362,-115.034
"RIV",33.8807,-117.259
"MOD",37.6258,-120.954
"SMF",38.6954,-121.591
"UGN",42.4222,-87.8679
"COS",38.8058,-104.701
"BUF",42.9405,-78.7322
"SKY",41.4334,-82.6523
"PAE",47.9063,-122.282
"MUO",43.0436,-115.872
"CDC",37.701,-113.099
"BDL",41.9389,-72.6832
"MFE",26.1758,-98.2386
"NGU",36.9376,-76.2893
"CEF",42.194,-72.5348
"LBB",33.6636,-101.823
"ORD",41.9786,-87.9048
"BCT",26.3785,-80.1077
"FAI",64.8151,-147.856
"CVS",34.3828,-103.322
"NGF",21.4505,-157.76801
"OFF",41.1183,-95.9125
"GKN",62.1549,-145.457
"ART",43.9919,-76.0217
"PSP",33.8297,-116.507
"AMA",35.2194,-101.706
"FOD",42.5515,-94.1926
"BAD",32.5018,-93.6627
"FOE",38.9509,-95.6636
"COT",28.4567,-99.2203
"ILM",34.2706,-77.9026
"BTR",30.5332,-91.1496
"TYR",32.3541,-95.4024
"BWI",39.1754,-76.6683
"HBR",34.99132,-99.05131
"LNY",20.7856,-156.951
"AEX",31.3274,-92.5498
"WSD",32.3415,-106.403
"CDB",55.2061,-162.72501
"TUL",36.1984,-95.8881
"SIT",57.0471,-135.362
"ISP",40.7952,-73.1002
"MSP",44.882,-93.2218
"ILG",39.6787,-75.6065
"DUT",53.9001,-166.54401
"MSY",29.9934,-90.258
"PWM",43.6462,-70.3093
"OKC",35.3931,-97.6007
"ALB",42.7483,-73.8017
"VDZ",61.1339,-146.248
"LFI",37.0829,-76.3605
"SNA",33.6757,-117.868
"CBM",33.6438,-88.4438
"TMB",25.6479,-80.4328
"NTU",36.8207,-76.0335
"GUS",40.6481,-86.1521
"CPR",42.908,-106.464
"VPS",30.4832,-86.5254
"SEM",32.3439,-86.9878
"EYW",24.5561,-81.7596
"CLT",35.214,-80.9431
"LAS",36.0801,-115.152
"MCO",28.4294,-81.309
"FLO",34.1854,-79.7239
"GTF",47.482,-111.371
"YNG",41.2607,-80.6791
"FBK",64.8375,-147.614
"WRB",32.6401,-83.5919
"BKK",13.6811,100.747
"NAH",3.68321,125.528
"MXB",-2.55804,120.324
"SQR",-2.5312,121.358
"TTR",-3.04474,119.822
"KDI",-4.08161,122.418
"SBG",5.87413,95.3397
"TSY",-7.3466,108.246
"MLG",-7.92656,112.715
"BDO",-6.90063,107.576
"CBN",-6.75614,108.54
"JOG",-7.78818,110.432
"CXP",-7.64506,109.034
"PCB",-6.33696,106.765
"SRG",-6.97273,110.375
"BTH",1.12103,104.119
"TJQ",-2.74572,107.755
"PGK",-2.1622,106.139
"TNJ",0.92268,104.532
"SIQ",-0.47919,104.579
"BDJ",-3.44236,114.763
"BTW",-3.41241,115.995
"PKN",-2.7052,111.673
"PKY",-2.22513,113.943
"MOF",-8.64065,122.237
"ENE",-8.84929,121.661
"RTG",-8.59701,120.477
"KOE",-10.1716,123.671
"LBJ",-8.48666,119.889
"BPN",-1.26827,116.894
"TRK",3.32667,117.56944
"SRI",-0.48453,117.157
"TSX",-0.09297,117.453
"AMI",-8.56071,116.095
"BMU",-8.53965,118.687
"WGP",-9.66922,120.302
"SUB",-7.37983,112.787
"SOC",-7.51609,110.757
"ICN",37.4691,126.451
"CNX",18.7668,98.9626
"CEI",19.9523,99.8829
"NST",8.53962,99.9447
"NAK",14.9495,102.313
"KOP",17.3838,104.643
"UBP",15.2513,104.87
"KKC",16.4666,102.784
"THS",17.238,99.8182
"DPS",-8.74817,115.167
"ATH",37.9364,23.9445
"NGO",34.8584,136.80499
"UKB",34.6328,135.224
"PUW",46.7439,-117.11
"LWS",46.3745,-117.015
"ELM",42.1599,-76.8916
"ITH",42.491,-76.4584
"MRY",36.587,-121.843
"SBA",34.4262,-119.84
"DAB",29.1799,-81.0581
"LPX",56.5175,21.0969
"RIX",56.9236,23.9711
"SQQ",55.8939,23.395
"HLJ",56.0706,23.5581
"KUN",54.9639,24.0848
"PLQ",55.9732,21.0939
"VNO",54.6341,25.2858
"PNV",55.7294,24.4608
"EVN",40.1473,44.3959
"LWN",40.7504,43.8593
"ASA",13.0718,42.645
"ASM",15.2919,38.9107
"MSW",15.67,39.3701
"GZA",31.2464,34.2761
"BUS",41.6103,41.5997
"KUT",42.1767,42.4826
"TBS",41.6692,44.9547
"RIY",14.6626,49.375
"TAI",13.686,44.1391
"HOD",14.753,42.9763
"ADE",12.8295,45.0288
"AXK",14.5513,46.8262
"AAY",16.1917,52.175
"SAH",15.4763,44.2197
"BHN",14.782,45.7201
"SCT",12.6307,53.9058
"FMM",47.9888,10.2395
"NAV",38.7719,34.5345
"EZE",-34.8222,-58.5358
"EBL",36.2376,43.9632
"EMD",-23.5675,148.179
"HEW",37.8933,23.7261
"KIX",34.4273,135.244
"TAG",9.66544,123.85353
"JAV",69.2432,-51.0571
"JCH",68.82282,-51.17345
"JEG",68.7218,-52.7847
"PMI",39.5517,2.73881
"DRW",-12.4147,130.877
"URT",9.1326,99.1356
"TKA",62.3205,-150.09399
"GZM",36.0272,14.2728
"HVN",41.2637,-72.8868
"AVL",35.4362,-82.5418
"GSO",36.0978,-79.9373
"FSD",43.582,-96.7419
"AYQ",-25.1861,130.976
"MHT",42.9326,-71.4357
"APF",26.1526,-81.7753
"RDN",5.76528,103.007
"SDF",38.1744,-85.736
"CHO",38.1386,-78.4529
"ROA",37.3255,-79.9754
"LEX",38.0365,-84.6059
"EVV",38.037,-87.5324
"ABQ",35.0402,-106.609
"BZN",45.7775,-111.153
"BIL",45.8077,-108.543
"BTM",45.9548,-112.497
"TVC",44.7414,-85.5822
"FRS",16.9138,-89.8664
"BHB",44.45,-68.3615
"RKD",44.0601,-69.0992
"JAC",43.6073,-110.738
"RFD",42.1954,-89.0972
"DME",55.4088,37.9063
"SYX",18.3029,109.412
"MFN",-44.6733,167.923
"LJG",26.68,100.246
"GSP",34.8957,-82.2189
"BMI",40.4771,-88.9159
"GPT",30.4073,-89.0701
"AZO",42.2349,-85.5521
"TOL",41.5868,-83.8078
"FWA",40.9785,-85.1951
"DEC",39.8346,-88.8657
"CID",41.8847,-91.7108
"LSE",43.879,-91.2567
"CWA",44.7776,-89.6668
"PIA",40.6642,-89.6933
"ATW",44.2581,-88.5191
"RST",43.9083,-92.5
"CMI",40.0392,-88.2781
"MHK",39.141,-96.6708
"KGC",-35.7139,137.521
"HVB",-25.3189,152.88
"DLU",25.6494,100.319
"MZV",4.04833,114.805
"SSH",27.9773,34.395
"FKL",41.3779,-79.8604
"NBO",-1.31924,36.9278
"SEU",-2.45806,34.8225
"FTE",-50.2803,-72.0531
"ARM",-30.5281,151.617
"GJT",39.1224,-108.527
"SGU",37.03639,-113.51031
"DWH",30.0618,-95.5528
"SRQ",27.3954,-82.5544
"BDA",32.364,-64.6787
"VNY",34.2098,-118.49
"MLI",41.4485,-90.5075
"PFN",30.2121,-85.6828
"HIR",-9.428,160.05499
"PPT",-17.5537,-149.60699
"INU",-0.54746,166.91901
"FUN",-8.525,179.196
"OVB",55.0126,82.6507
"XKH",19.45,103.158
"BIS",46.7727,-100.746
"TEX",37.9538,-107.908
"INC",38.4819,106.009
"HGN",19.3013,97.9758
"RAP",44.0453,-103.057
"CLD",33.1283,-117.28
"FNT",42.9654,-83.7436
"DVO",7.12552,125.646
"FNC",32.6979,-16.7745
"STM",-2.42472,-54.78583
"KOS",10.5797,103.637
"YOA",64.6989,-110.615
"NPE",-39.4658,176.86999
"LEV",-17.7111,178.759
"LXA",29.2978,90.9119
"RDD",40.509,-122.293
"EUG",44.1246,-123.212
"IDA",43.5146,-112.071
"MFR",42.3742,-122.873
"KBZ",-42.425,173.605
"RDM",44.2541,-121.15
"PCN",-41.3461,173.95599
"WDH",-22.4799,17.4709
"YWH",48.42499,-123.38887
"TNA",36.8572,117.216
"CZX",31.9197,119.779
"YBP",28.80056,104.545
"TJM",57.1896,65.3243
"CAK",40.9161,-81.4422
"HSV",34.6372,-86.7751
"PKB",39.3451,-81.4392
"MGM",32.3006,-86.394
"TRI",36.4752,-82.4074
"PAH",37.0608,-88.7738
"JIB",11.5473,43.1595
"HAK",19.9349,110.459
"MFA",-7.91748,39.6685
"PGA",36.9261,-111.448
"UII",16.1131,-86.8803
"FCA",48.3105,-114.256
"MBS",43.5329,-84.0796
"BGM",42.2087,-75.9798
"BGW",33.2625,44.2346
"NNT",18.8079,100.783
"ROI",16.1168,103.774
"BFV",15.2295,103.253
"TDX",12.2746,102.319
"BLH",33.6192,-114.717
"IQA",33.7856,42.4412
"TQD",33.3381,43.5971
"XQC",33.9402,44.3616
"CRK",15.186,120.56
"SDK",5.9009,118.059
"LXG",20.967,101.4
"ODY",20.6827,101.994
"SHE",41.6398,123.483
"MNI",16.7914,-62.1933
"PSG",56.8017,-132.94501
"LYA",34.7411,112.388
"XUZ",34.05906,117.55528
"MWQ",20.1656,94.9414
"KHM",25.9883,95.6744
"DLI",11.75,108.367
"VKG",9.95803,105.13238
"CAH",9.17767,105.17778
"VCL",15.4033,108.706
"TBB",13.0496,109.334
"PYY",19.372,98.437
"BWK",43.2857,16.6797
"NSI",3.72256,11.5533
"CKY",9.57689,-13.612
"AAH",50.82306,6.18639
"FKB",48.7794,8.0805
"SFB",28.7776,-81.2375
"JST",40.3161,-78.8339
"LUA",27.6869,86.7297
"BHP",27.1474,87.0508
"LDN",27.2531,86.67
"JMO",28.78043,83.723
"NGX",28.6414,84.0892
"PPL",27.51779,86.58445
"RUM",27.3035,86.5504
"DNP",28.1111,82.2942
"RUK",28.627,82.195
"JUM",29.2742,82.1933
"TPJ",27.3509,87.69525
"TMI",27.315,87.1933
"SKH",28.586,81.636
"IMK",29.9711,81.8189
"DOP",28.9857,82.8191
"BJH",29.539,81.1854
"DHI",28.7533,80.5819
"MWX",34.99141,126.38281
"JTY",36.5799,26.3758
"JIK",37.6827,26.3471
"JKL",36.9633,26.9406
"MLO",36.6969,24.4769
"JNX",37.0811,25.3681
"PAS",37.02049,25.1132
"KZS",36.1417,29.5764
"RMF",25.5571,34.5837
"NRN",51.6024,6.14217
"USU",12.1215,120.1
"BXU",8.9515,125.4788
"DPL",8.60198,123.34188
"LAO",18.1781,120.532
"LGP",13.1575,123.735
"OZC",8.17851,123.842
"CEB",10.3075,123.979
"NOD",53.63306,7.19028
"JUI",53.68111,7.05583
"BPS",-16.4386,-39.0809
"QIG",-6.34664,-39.2938
"PMW",-10.2915,-48.357
"CLV",-17.7253,-48.6075
"MSO",46.9163,-114.091
"BKQ",-24.4278,145.429
"BDB",-24.9039,152.319
"GCN",35.9524,-112.147
"SGR",29.6223,-95.6565
"APA",39.5701,-104.849
"CVN",34.4251,-103.079
"FST",30.9157,-102.916
"LVS",35.6542,-105.142
"IWS",29.8182,-95.6726
"LRU",32.2894,-106.922
"BKD",32.719,-98.891
"TPL",31.1525,-97.4078
"OZA",30.7353,-101.203
"KDM",0.48813,72.9969
"LAK",68.2233,-135.00599
"YWJ",65.2111,-123.436
"ZFN",64.9097,-125.573
"YGH",66.2408,-128.651
"TAH",-19.4551,169.224
"YPC",69.36084,-124.07547
"SRZ",-17.8116,-63.1715
"SAB",17.645,-63.22
"EGE",39.6426,-106.918
"SKN",68.57883,15.03342
"CGF",41.5651,-81.4864
"MFD",40.8214,-82.5166
"CSG",32.5163,-84.9389
"LAW",34.5677,-98.4166
"FNL",40.4518,-105.011
"FLG",35.1385,-111.671
"TVL",38.8939,-119.995
"TWF",42.4818,-114.488
"MVY",41.3931,-70.6143
"CON",43.2027,-71.5023
"GON",41.3301,-72.0451
"STC",45.5466,-94.0599
"BPE",39.66639,119.05889
"GTR",33.4503,-88.5914
"GOJ",56.2301,43.784
"HQM",46.9712,-123.937
"ERI",42.08313,-80.17387
"HYA",41.6693,-70.2804
"SDX",34.8486,-111.788
"MGW",39.6429,-79.9163
"CRW",38.3731,-81.5932
"AVP",41.3385,-75.7234
"BJI",47.5094,-94.9337
"THG",-24.4939,150.576
"FGI",-13.8487,-171.74001
"BNK",-28.8339,153.562
"FAR",46.9207,-96.8158
"MKC",39.1232,-94.5928
"RBE",13.73,106.987
"GCC",44.3489,-105.539
"TOF",56.3803,85.2083
"NZJ",33.6761,-117.731
"PHY",16.676,101.195
"CJM",10.7112,99.3617
"JZH",32.85333,103.68222
"SWA",23.552,116.5033
"GEO",6.49855,-58.2541
"AGT",-25.45452,-54.84268
"OGL",6.80628,-58.1059
"KAI",5.17275,-59.49148
"DNH",40.1611,94.8092
"AOI",43.6163,13.3623
"TCP",29.5878,34.7781
"LYB",19.66016,-80.08883
"BJV",37.2506,27.6643
"TBJ",36.98,8.87694
"SAW",40.8986,29.3092
"SCE",40.8493,-77.8487
"BME",-17.9447,122.232
"NTL",-32.795,151.834
"KLU",46.6425,14.3377
"HFT",70.6797,23.6686
"HVG",71.0097,25.9836
"MEH",71.0297,27.8267
"VDS",70.0653,29.8447
"IKA",35.4161,51.1522
"MHD",36.2352,59.641
"UIK",58.1361,102.565
"MEI",32.3326,-88.7519
"SPI",39.8441,-89.6779
"CEZ",37.303,-108.628
"HDN",40.4812,-107.218
"GUP",35.5111,-108.789
"LBL",37.0442,-100.96
"LAA",38.0697,-102.688
"GLD",39.3706,-101.699
"COD",44.5202,-109.024
"HOV",62.18,6.0741
"ISC",49.9133,-6.29167
"SGF",37.2457,-93.3886
"NVK",68.4369,17.3867
"BVG",70.8714,29.0342
"FBU",59.8958,10.6172
"NSK",69.3111,87.3322
"AAQ",45.0021,37.3473
"JLN",37.1518,-94.4983
"ABE",40.6521,-75.4408
"XNA",36.2819,-94.3068
"GUW",47.1219,51.8214
"KZO",44.7069,65.5925
"SBN",41.7087,-86.3173
"BKA",55.6172,38.06
"ARH",64.6003,40.7167
"RTW",51.565,46.0467
"NUX",66.0694,76.5203
"NOJ",63.1833,75.27
"SCO",43.8601,51.092
"UCT",63.5669,53.8047
"USK",66.0047,57.3672
"PEX",65.1211,57.1308
"NNM",67.64,53.1219
"PKV",57.7839,28.3956
"KGP",62.1904,74.5338
"KJA",56.1729,92.4933
"KGF",49.6708,73.3344
"URJ",60.1033,64.8267
"IWA",56.9394,40.9408
"CGQ",43.9962,125.685
"KIJ",37.9559,139.121
"JON",16.7286,-169.534
"SMD",41.1434,-85.1528
"ACV",40.9781,-124.109
"OAJ",34.8292,-77.6121
"TCL",33.2206,-87.6114
"DBQ",42.402,-90.7095
"HHP",22.28937,114.15215
"ATD",-8.87333,161.011
"AKS",-8.70257,160.68201
"BAS",-6.99075,155.88666
"FRE",-8.1075,159.577
"MBU",-9.7475,159.839
"IRA",-10.4497,161.898
"SCZ",-10.7203,165.795
"MUA",-8.32797,157.263
"GZO",-8.09778,156.864
"MNY",-7.41694,155.565
"RNL",-11.5339,160.063
"RUS",-9.86167,160.825
"VAO",-7.58556,158.731
"KGE",-7.3305,157.585
"RBV",-8.16806,157.64301
"BUA",-5.42232,154.673
"CMU",-6.02429,144.97099
"DAU",-9.08676,143.20799
"GUR",-10.3115,150.334
"PNP",-8.80454,148.30901
"HKN",-5.46217,150.405
"UNG",-6.12571,141.282
"KRI",-7.42438,144.25008
"KMA",-7.96361,145.771
"KVG",-2.5794,150.808
"MDU",-6.14774,143.657
"MAS",-2.06189,147.424
"MXH",-6.36333,143.23801
"MIS",-10.6892,152.838
"TIZ",-5.845,142.948
"TBG",-5.27861,141.226
"RAB",-4.34046,152.38
"VAI",-2.6926,141.3028
"WBM",-5.6433,143.895
"LLU",60.46445,-45.56917
"CNP",70.7431,-22.6505
"JFR",61.9922,-49.6625
"JGO",69.25118,-53.51488
"JJU",60.71568,-46.02992
"JSU",65.4125,-52.9394
"JNN",60.14188,-45.23298
"JNS",60.91728,-46.05992
"NAQ",77.4886,-69.3887
"JHS",66.9513,-53.7293
"JUV",72.7902,-56.1306
"JQA",70.7342,-52.6962
"GRY",66.5458,-18.0173
"THO",66.2185,-15.3356
"VPN",65.7206,-14.8506
"YWS",50.1436,-122.949
"YAA",52.4525,-125.303
"YWM",52.5669,-55.7847
"YFX",52.3728,-55.6739
"YHA",52.5281,-56.2861
"YRG",54.1797,-58.4575
"YCK",67.0392,-126.08
"YLE",63.1317,-117.246
"SUR",52.7086,-88.5419
"YAX",53.8492,-89.5794
"WNN",52.8939,-89.2892
"YNO",52.49,-92.9711
"XBE",53.9656,-91.0272
"KIF",53.0125,-89.8553
"YOG",51.6586,-85.9017
"YHP",52.1133,-94.2556
"YKU",53.8056,-78.9169
"ZTB",50.6744,-59.3836
"ZLT",50.8308,-58.9756
"YAC",51.7272,-91.8244
"YAG",48.6542,-93.4397
"XKS",53.5247,-88.6428
"YKG",60.0272,-69.9992
"YAT",52.9275,-82.4319
"YBE",59.5614,-108.481
"YBX",51.4436,-57.1853
"YRF",53.6828,-57.0419
"YCS",63.3469,-90.7311
"YDP",56.5492,-61.6803
"YER",56.0189,-87.6761
"YFA",52.2014,-81.6969
"YFH",51.5619,-87.9078
"YMN",55.0769,-59.1864
"YGB",49.6942,-124.518
"YGO",54.5589,-94.4914
"YGT",69.3647,-81.8161
"YGW",55.2819,-77.7653
"YGX",56.3575,-94.7106
"YGZ",76.4261,-82.9092
"YQC",61.0464,-69.6178
"CXH",49.2944,-123.111
"YNS",51.6911,-76.1356
"YHO",55.4483,-60.2286
"YHR",50.4689,-59.6367
"YIK",62.4173,-77.9253
"YIV",53.8572,-94.6536
"AKV",60.8186,-78.1486
"YKQ",51.4733,-78.7583
"YPJ",59.2967,-69.5997
"YLC",62.85,-69.8833
"YLH",52.1956,-87.9342
"XGR",58.7114,-65.9928
"YMH",52.3028,-55.8472
"YMT",49.7719,-74.5281
"YUD",56.5361,-76.5183
"YNC",53.0106,-78.8311
"YNE",53.9583,-97.8442
"YNL",58.2767,-104.082
"YOH",54.9333,-95.2789
"YPH",58.4719,-78.0769
"YPM",51.8197,-93.9733
"YPO",54.9881,-85.4433
"YPW",49.8342,-124.5
"YQD",53.9714,-101.091
"YQN",50.1828,-86.6964
"YRA",64.1161,-117.31
"YRL",51.0669,-93.7931
"YSF",59.2503,-105.841
"YSK",56.5378,-79.2467
"YST",53.8456,-94.8519
"YTL",53.8178,-89.8969
"YVZ",52.6558,-94.0614
"YWP",52.95939,-87.37487
"YXN",62.24,-92.5981
"YZG",62.1794,-75.6672
"ZAC",56.0894,-96.0892
"ILF",56.0614,-95.6139
"ZBF",47.6297,-65.7389
"ZEM",52.2264,-78.5225
"ZFD",59.3344,-107.182
"ZGI",54.8397,-94.0786
"ZJN",52.1206,-101.236
"ZKE",52.2825,-81.6778
"MSA",53.4414,-91.7628
"ZMT",54.0275,-132.125
"ZPB",53.8911,-92.1964
"ZRJ",52.9436,-91.3128
"ZSJ",53.0642,-93.3444
"ZTM",55.8656,-92.0814
"ZUM",53.5619,-64.1064
"ZWL",58.1069,-103.172
"BLJ",35.7521,6.30859
"CBH",31.6457,-2.26986
"BMW",21.375,0.92389
"ELU",33.5114,6.77679
"KMS",6.71456,-1.59082
"HDF",53.8787,14.1523
"HEI",54.15333,8.90167
"HGL",54.18528,7.91583
"SJY",62.6921,22.8323
"NQT",52.92,-1.07917
"DSA",53.48054,-1.01066
"CAL",55.4372,-5.68639
"EOI",59.1906,-2.77222
"FIE",59.5358,-1.62806
"NRL",59.3675,-2.43444
"PPW",59.3517,-2.90028
"SOY",59.1553,-2.64139
"NDY",59.2503,-2.57667
"LWK",60.1922,-1.24361
"WRY",59.3503,-2.95
"LEQ",50.1028,-5.67056
"PZE",50.1281,-5.51845
"VLY",53.2481,-4.53534
